Year,Season,Region,fwd,wsmax
2023,Annual,North East England,0.444,9.404
2024,Annual,North East England,0.499,10.772
2025,Annual,North East England,0.414,10.088
2026,Annual,North East England,0.457,8.193
2027,Annual,North East England,0.429,10.018
2028,Annual,North East England,0.491,11.895
2029,Annual,North East England,0.445,10.175
2030,Annual,North East England,0.443,7.860
2031,Annual,North East England,0.487,9.035
2032,Annual,North East England,0.475,9.667
2033,Annual,North East England,0.415,11.754
2034,Annual,North East England,0.481,8.930
2035,Annual,North East England,0.468,8.825
2036,Annual,North East England,0.443,7.667
2037,Annual,North East England,0.420,8.088
2038,Annual,North East England,0.402,9.386
2039,Annual,North East England,0.435,9.386
2040,Annual,North East England,0.478,11.404
2041,Annual,North East England,0.484,9.982
2042,Annual,North East England,0.449,9.702
2043,Annual,North East England,0.402,9.070
2044,Annual,North East England,0.434,7.579
2045,Annual,North East England,0.455,9.947
2046,Annual,North East England,0.491,9.754
2047,Annual,North East England,0.461,10.140
2048,Annual,North East England,0.434,8.579
2049,Annual,North East England,0.438,8.281
2050,Annual,North East England,0.405,8.719
2051,Annual,North East England,0.420,8.421
2052,Annual,North East England,0.478,8.807
2053,Annual,North East England,0.454,8.439
2054,Annual,North East England,0.428,10.895
2055,Annual,North East England,0.476,10.140
2056,Annual,North East England,0.368,8.737
2057,Annual,North East England,0.499,11.246
2058,Annual,North East England,0.440,7.982
2059,Annual,North East England,0.458,7.105
2060,Annual,North East England,0.435,8.930
2061,Annual,North East England,0.407,10.684
2062,Annual,North East England,0.419,6.544
2063,Annual,North East England,0.420,9.018
2064,Annual,North East England,0.468,11.421
2065,Annual,North East England,0.415,9.509
2066,Annual,North East England,0.445,9.825
2067,Annual,North East England,0.424,8.316
2068,Annual,North East England,0.446,8.702
2069,Annual,North East England,0.382,8.912
2070,Annual,North East England,0.456,11.649
2071,Annual,North East England,0.413,8.000
2072,Annual,North East England,0.385,8.649
2073,Annual,North East England,0.452,8.140
2074,Annual,North East England,0.508,14.386
2075,Annual,North East England,0.420,10.596
2076,Annual,North East England,0.406,7.702
2077,Annual,North East England,0.425,7.772
2078,Annual,North East England,0.500,9.649
2079,Annual,North East England,0.430,10.404
2080,Annual,North East England,0.425,9.439
1981,Annual,North Scotland,0.555,17.349
1982,Annual,North Scotland,0.501,14.693
1983,Annual,North Scotland,0.544,17.842
1984,Annual,North Scotland,0.576,12.940
1985,Annual,North Scotland,0.494,13.563
1986,Annual,North Scotland,0.515,16.084
1987,Annual,North Scotland,0.479,11.181
1988,Annual,North Scotland,0.539,11.470
1989,Annual,North Scotland,0.508,14.256
1990,Annual,North Scotland,0.563,15.553
1991,Annual,North Scotland,0.566,12.953
1992,Annual,North Scotland,0.476,10.693
1993,Annual,North Scotland,0.561,11.977
1994,Annual,North Scotland,0.516,11.823
1995,Annual,North Scotland,0.530,10.702
1996,Annual,North Scotland,0.496,9.963
1997,Annual,North Scotland,0.525,11.777
1998,Annual,North Scotland,0.532,14.056
1999,Annual,North Scotland,0.519,16.865
2000,Annual,North Scotland,0.497,13.572
2001,Annual,North Scotland,0.563,12.912
2002,Annual,North Scotland,0.459,10.456
2003,Annual,North Scotland,0.463,11.312
2004,Annual,North Scotland,0.480,13.777
2005,Annual,North Scotland,0.536,12.628
2006,Annual,North Scotland,0.535,15.344
2007,Annual,North Scotland,0.437,11.623
2008,Annual,North Scotland,0.462,9.791
2009,Annual,North Scotland,0.485,11.260
2010,Annual,North Scotland,0.405,9.502
2011,Annual,North Scotland,0.568,13.256
2012,Annual,North Scotland,0.509,15.498
2013,Annual,North Scotland,0.551,13.991
2014,Annual,North Scotland,0.512,10.284
2015,Annual,North Scotland,0.582,14.758
2016,Annual,North Scotland,0.482,11.665
2017,Annual,North Scotland,0.522,16.507
2018,Annual,North Scotland,0.495,10.623
2019,Annual,North Scotland,0.504,15.819
2020,Annual,North Scotland,0.552,11.651
