Year,Season,Region,fwd,wsmax
2068,Annual,North Scotland,0.511,14.940
2069,Annual,North Scotland,0.553,19.836
2070,Annual,North Scotland,0.525,19.129
2071,Annual,North Scotland,0.526,14.905
2072,Annual,North Scotland,0.563,15.925
2073,Annual,North Scotland,0.514,17.607
2074,Annual,North Scotland,0.552,17.866
2075,Annual,North Scotland,0.473,13.313
2076,Annual,North Scotland,0.529,14.930
2077,Annual,North Scotland,0.599,16.453
2078,Annual,North Scotland,0.539,17.184
1981,Annual,North West England,0.596,18.215
1982,Annual,North West England,0.485,19.742
1983,Annual,North West England,0.547,15.570
1984,Annual,North West England,0.532,21.624
1985,Annual,North West England,0.542,23.581
1986,Annual,North West England,0.402,11.054
1987,Annual,North West England,0.447,14.742
1988,Annual,North West England,0.494,14.151
1989,Annual,North West England,0.463,13.452
1990,Annual,North West England,0.536,17.247
1991,Annual,North West England,0.461,18.559
1992,Annual,North West England,0.520,14.333
1993,Annual,North West England,0.498,18.527
1994,Annual,North West England,0.554,15.387
1995,Annual,North West England,0.553,16.161
1996,Annual,North West England,0.516,27.935
1997,Annual,North West England,0.495,12.344
1998,Annual,North West England,0.475,11.376
1999,Annual,North West England,0.459,10.935
2000,Annual,North West England,0.498,13.151
2001,Annual,North West England,0.460,12.505
2002,Annual,North West England,0.488,14.237
2003,Annual,North West England,0.502,12.430
2004,Annual,North West England,0.493,14.473
2005,Annual,North West England,0.457,12.022
2006,Annual,North West England,0.507,16.516
2007,Annual,North West England,0.472,14.753
2008,Annual,North West England,0.487,11.538
2009,Annual,North West England,0.541,18.548
2010,Annual,North West England,0.504,15.871
2011,Annual,North West England,0.459,11.753
2012,Annual,North West England,0.551,17.376
2013,Annual,North West England,0.574,25.301
2014,Annual,North West England,0.569,16.462
2015,Annual,North West England,0.484,15.355
2016,Annual,North West England,0.466,11.097
2017,Annual,North West England,0.482,13.978
2018,Annual,North West England,0.526,19.817
2019,Annual,North West England,0.516,17.935
2020,Annual,North West England,0.498,23.441
2021,Annual,North West England,0.437,17.581
2022,Annual,North West England,0.491,12.237
2023,Annual,North West England,0.459,16.699
2024,Annual,North West England,0.558,22.043
2025,Annual,North West England,0.476,12.806
2026,Annual,North West England,0.398,11.086
2027,Annual,North West England,0.469,15.559
2028,Annual,North West England,0.396,19.355
2029,Annual,North West England,0.446,13.731
2030,Annual,North West England,0.493,16.720
2031,Annual,North West England,0.499,15.065
2032,Annual,North West England,0.508,16.613
2033,Annual,North West England,0.538,17.634
2034,Annual,North West England,0.438,10.710
2035,Annual,North West England,0.479,21.366
2036,Annual,North West England,0.431,18.581
2037,Annual,North West England,0.503,12.516
2038,Annual,North West England,0.482,11.968
2039,Annual,North West England,0.485,17.774
2040,Annual,North West England,0.493,15.753
2041,Annual,North West England,0.542,16.376
2042,Annual,North West England,0.499,15.677
2043,Annual,North West England,0.425,12.720
2044,Annual,North West England,0.532,20.839
2045,Annual,North West England,0.496,17.570
2046,Annual,North West England,0.492,13.097
2047,Annual,North West England,0.407,12.774
2048,Annual,North West England,0.434,12.462
2049,Annual,North West England,0.393,10.204
2050,Annual,North West England,0.486,21.194
2051,Annual,North West England,0.459,22.011
2052,Annual,North West England,0.533,12.957
2053,Annual,North West England,0.493,12.398
2054,Annual,North West England,0.383,10.667
2055,Annual,North West England,0.422,13.032
2056,Annual,North West England,0.483,14.527
2057,Annual,North West England,0.402,18.151
2058,Annual,North West England,0.389,16.108
